"","año","region","electores","por_participacion","votos_emitidos","votos_validos","org_politica","tipo_org_politica","votos","por_votos"
"1420",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ","MOVIMIENTO REGIONAL",6984,0.00829
"1421",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"PERU NACION","PARTIDO POLÍTICO",6825,0.0081
"1422",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"PERU LIBERTARIO","PARTIDO POLÍTICO",4124,0.00489
"1423",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3923,0.00465
"1424",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"VOTOS NULOS",NA,139113,0.16506
"1425",2018,"LA LIBERTAD",1372611,0.79249256,1087784,842788,"VOTOS EN BLANCO",NA,105883,0.12563
"1426",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",252377,0.41885
"1427",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",111633,0.18527
"1428",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",53718,0.08915
"1429",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"FUERZA POPULAR","PARTIDO POLÍTICO",37151,0.06166
"1430",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",34093,0.05658
"1431",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"ACCION POPULAR","PARTIDO POLÍTICO",32060,0.05321
"1432",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PRIMERO LAMBAYEQUE","MOVIMIENTO REGIONAL",27194,0.04513
"1433",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"TODOS POR EL PERU","PARTIDO POLÍTICO",18181,0.03017
"1434",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",9661,0.01603
"1435",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PERUANOS POR EL KAMBIO","PARTIDO POLÍTICO",6976,0.01158
"1436",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"VAMOS PERU","PARTIDO POLÍTICO",5894,0.00978
"1437",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",5214,0.00865
"1438",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",4604,0.00764
"1439",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",3797,0.0063
"1440",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"VOTOS EN BLANCO",NA,86455,0.14348
"1441",2018,"LAMBAYEQUE",941173,0.80653929,759093,602553,"VOTOS NULOS",NA,70085,0.11631
"1442",2018,"LIMA",735932,0.8301324,610921,484968,"PATRIA JOVEN","MOVIMIENTO REGIONAL",84746,0.17475
"1443",2018,"LIMA",735932,0.8301324,610921,484968,"FUERZA REGIONAL","MOVIMIENTO REGIONAL",73851,0.15228
"1444",2018,"LIMA",735932,0.8301324,610921,484968,"MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA","MOVIMIENTO REGIONAL",60325,0.12439
"1445",2018,"LIMA",735932,0.8301324,610921,484968,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",49867,0.10283
"1446",2018,"LIMA",735932,0.8301324,610921,484968,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",45704,0.09424
"1447",2018,"LIMA",735932,0.8301324,610921,484968,"CONCERTACION PARA EL DESARROLLO REGIONAL - LIMA","MOVIMIENTO REGIONAL",38567,0.07952
"1448",2018,"LIMA",735932,0.8301324,610921,484968,"FUERZA POPULAR","PARTIDO POLÍTICO",34554,0.07125
"1449",2018,"LIMA",735932,0.8301324,610921,484968,"ACCION POPULAR","PARTIDO POLÍTICO",33285,0.06863
"1450",2018,"LIMA",735932,0.8301324,610921,484968,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",12272,0.0253
"1451",2018,"LIMA",735932,0.8301324,610921,484968,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",9703,0.02001
"1452",2018,"LIMA",735932,0.8301324,610921,484968,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",8659,0.01785
"1453",2018,"LIMA",735932,0.8301324,610921,484968,"TODOS POR EL CAMBIO","MOVIMIENTO REGIONAL",8513,0.01755
"1454",2018,"LIMA",735932,0.8301324,610921,484968,"PERU LIBERTARIO","PARTIDO POLÍTICO",5475,0.01129
"1455",2018,"LIMA",735932,0.8301324,610921,484968,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",5221,0.01077
"1456",2018,"LIMA",735932,0.8301324,610921,484968,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",4480,0.00924
"1457",2018,"LIMA",735932,0.8301324,610921,484968,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",3885,0.00801
"1458",2018,"LIMA",735932,0.8301324,610921,484968,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",3624,0.00747
"1459",2018,"LIMA",735932,0.8301324,610921,484968,"PERU NACION","PARTIDO POLÍTICO",2237,0.00461
"1460",2018,"LIMA",735932,0.8301324,610921,484968,"VOTOS EN BLANCO",NA,65803,0.13569
"1461",2018,"LIMA",735932,0.8301324,610921,484968,"VOTOS NULOS",NA,60150,0.12403
"1462",2018,"LORETO",675528,0.69630718,470375,379396,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",129282,0.34076
"1463",2018,"LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO ESPERANZA REGION AMAZONICA","MOVIMIENTO REGIONAL",102497,0.27016
"1464",2018,"LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO INTEGRACION LORETANA","MOVIMIENTO REGIONAL",49687,0.13096
"1465",2018,"LORETO",675528,0.69630718,470375,379396,"ACCION POPULAR","PARTIDO POLÍTICO",19527,0.05147
"1466",2018,"LORETO",675528,0.69630718,470375,379396,"FUERZA POPULAR","PARTIDO POLÍTICO",14933,0.03936
"1467",2018,"LORETO",675528,0.69630718,470375,379396,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",14807,0.03903
"1468",2018,"LORETO",675528,0.69630718,470375,379396,"MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO","MOVIMIENTO REGIONAL",9457,0.02493
"1469",2018,"LORETO",675528,0.69630718,470375,379396,"TODOS POR EL PERU","PARTIDO POLÍTICO",8385,0.0221
"1470",2018,"LORETO",675528,0.69630718,470375,379396,"UNION POR EL PERU","PARTIDO POLÍTICO",8178,0.02156
"1471",2018,"LORETO",675528,0.69630718,470375,379396,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6934,0.01828
"1472",2018,"LORETO",675528,0.69630718,470375,379396,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",6040,0.01592
"1473",2018,"LORETO",675528,0.69630718,470375,379396,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",4873,0.01284
"1474",2018,"LORETO",675528,0.69630718,470375,379396,"VAMOS PERU","PARTIDO POLÍTICO",3717,0.0098
"1475",2018,"LORETO",675528,0.69630718,470375,379396,"PERU NACION","PARTIDO POLÍTICO",1079,0.00284
"1476",2018,"LORETO",675528,0.69630718,470375,379396,"VOTOS NULOS",NA,45576,0.12013
"1477",2018,"LORETO",675528,0.69630718,470375,379396,"VOTOS EN BLANCO",NA,45403,0.11967
"1478",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"FUERZA POR MADRE DE DIOS","MOVIMIENTO REGIONAL",14695,0.24478
"1479",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",13241,0.22056
"1480",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",7678,0.1279
"1481",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6441,0.10729
"1482",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU LIBERTARIO","PARTIDO POLÍTICO",5017,0.08357
"1483",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3678,0.06127
"1484",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",3667,0.06108
"1485",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"PERU NACION","PARTIDO POLÍTICO",2087,0.03476
"1486",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",1653,0.02753
"1487",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"UNION POR EL PERU","PARTIDO POLÍTICO",1207,0.02011
"1488",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",669,0.01114
"1489",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"TODOS POR EL PERU","PARTIDO POLÍTICO",0,0
"1490",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"VOTOS EN BLANCO",NA,10119,0.16856
"1491",2018,"MADRE DE DIOS",103724,0.76827928,79689,60033,"VOTOS NULOS",NA,9537,0.15886
"1492",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"FRENTE DE INTEGRACION REGIONAL MOQUEGUA EMPRENDEDORA FIRME","MOVIMIENTO REGIONAL",37718,0.41905
"1493",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"UNION POR EL PERU","PARTIDO POLÍTICO",19052,0.21167
"1494",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"PERU NACION","PARTIDO POLÍTICO",16922,0.18801
"1495",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",5188,0.05764
"1496",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"VAMOS PERU","PARTIDO POLÍTICO",2174,0.02415
"1497",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2093,0.02325
"1498",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",2049,0.02276
"1499",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",1703,0.01892
"1500",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"FUERZA POPULAR","PARTIDO POLÍTICO",1206,0.0134
"1501",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"PERU LIBERTARIO","PARTIDO POLÍTICO",978,0.01087
"1502",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",925,0.01028
"1503",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"VOTOS EN BLANCO",NA,17731,0.19699
"1504",2018,"MOQUEGUA",140617,0.84033936,118166,90008,"VOTOS NULOS",NA,10427,0.11585
"1505",2018,"PASCO",193519,0.74846914,144843,120399,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",28283,0.23491
"1506",2018,"PASCO",193519,0.74846914,144843,120399,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",21540,0.17891
"1507",2018,"PASCO",193519,0.74846914,144843,120399,"PASCO VERDE","MOVIMIENTO REGIONAL",17399,0.14451
"1508",2018,"PASCO",193519,0.74846914,144843,120399,"PERUANOS POR EL KAMBIO","PARTIDO POLÍTICO",13726,0.114
"1509",2018,"PASCO",193519,0.74846914,144843,120399,"FRENTE ANDINO AMAZONICO","MOVIMIENTO REGIONAL",10712,0.08897
"1510",2018,"PASCO",193519,0.74846914,144843,120399,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",10249,0.08513
"1511",2018,"PASCO",193519,0.74846914,144843,120399,"PASCO DIGNIDAD","MOVIMIENTO REGIONAL",7934,0.0659
"1512",2018,"PASCO",193519,0.74846914,144843,120399,"ACCION POPULAR","PARTIDO POLÍTICO",6751,0.05607
"1513",2018,"PASCO",193519,0.74846914,144843,120399,"TODOS POR EL PERU","PARTIDO POLÍTICO",3805,0.0316
"1514",2018,"PASCO",193519,0.74846914,144843,120399,"VOTOS EN BLANCO",NA,12914,0.10726
"1515",2018,"PASCO",193519,0.74846914,144843,120399,"VOTOS NULOS",NA,11530,0.09576
"1516",2018,"PIURA",1341718,0.81149094,1088792,840546,"REGION PARA TODOS","MOVIMIENTO REGIONAL",187822,0.22345
"1517",2018,"PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL","MOVIMIENTO REGIONAL",165116,0.19644
"1518",2018,"PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD","MOVIMIENTO REGIONAL",116192,0.13823
"1519",2018,"PIURA",1341718,0.81149094,1088792,840546,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",102793,0.12229
"1520",2018,"PIURA",1341718,0.81149094,1088792,840546,"MOVIMIENTO DE DESARROLLO LOCAL MODELO REGION PIURA","MOVIMIENTO REGIONAL",84715,0.10079
"1521",2018,"PIURA",1341718,0.81149094,1088792,840546,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",56807,0.06758
"1522",2018,"PIURA",1341718,0.81149094,1088792,840546,"ACCION POPULAR","PARTIDO POLÍTICO",34882,0.0415
"1523",2018,"PIURA",1341718,0.81149094,1088792,840546,"FUERZA POPULAR","PARTIDO POLÍTICO",24973,0.02971
"1524",2018,"PIURA",1341718,0.81149094,1088792,840546,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",18754,0.02231
"1525",2018,"PIURA",1341718,0.81149094,1088792,840546,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",17414,0.02072
"1526",2018,"PIURA",1341718,0.81149094,1088792,840546,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",12307,0.01464
"1527",2018,"PIURA",1341718,0.81149094,1088792,840546,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",7123,0.00847
"1528",2018,"PIURA",1341718,0.81149094,1088792,840546,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",5994,0.00713
"1529",2018,"PIURA",1341718,0.81149094,1088792,840546,"VAMOS PERU","PARTIDO POLÍTICO",3511,0.00418
"1530",2018,"PIURA",1341718,0.81149094,1088792,840546,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",2143,0.00255
"1531",2018,"PIURA",1341718,0.81149094,1088792,840546,"VOTOS EN BLANCO",NA,131077,0.15594
"1532",2018,"PIURA",1341718,0.81149094,1088792,840546,"VOTOS NULOS",NA,117169,0.1394
"1533",2018,"PUNO",901482,0.83800342,755445,599882,"MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA)","MOVIMIENTO REGIONAL",261219,0.43545
"1534",2018,"PUNO",901482,0.83800342,755445,599882,"FRENTE AMPLIO PARA EL DESARROLLO DEL PUEBLO","MOVIMIENTO REGIONAL",97367,0.16231
"1535",2018,"PUNO",901482,0.83800342,755445,599882,"PODER ANDINO","MOVIMIENTO REGIONAL",63696,0.10618
"1536",2018,"PUNO",901482,0.83800342,755445,599882,"MORAL Y DESARROLLO","MOVIMIENTO REGIONAL",51358,0.08561
"1537",2018,"PUNO",901482,0.83800342,755445,599882,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",31784,0.05298
"1538",2018,"PUNO",901482,0.83800342,755445,599882,"ACCION POPULAR","PARTIDO POLÍTICO",31226,0.05205
"1539",2018,"PUNO",901482,0.83800342,755445,599882,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",29498,0.04917
"1540",2018,"PUNO",901482,0.83800342,755445,599882,"PODER DEMOCRATICO REGIONAL","MOVIMIENTO REGIONAL",28582,0.04765
"1541",2018,"PUNO",901482,0.83800342,755445,599882,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",5152,0.00859
"1542",2018,"PUNO",901482,0.83800342,755445,599882,"VOTOS EN BLANCO",NA,80367,0.13397
"1543",2018,"PUNO",901482,0.83800342,755445,599882,"VOTOS NULOS",NA,75196,0.12535
"1544",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",107364,0.2857
"1545",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"ACCION REGIONAL","MOVIMIENTO REGIONAL",79060,0.21039
"1546",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"ACCION POPULAR","PARTIDO POLÍTICO",60406,0.16075
"1547",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"NUEVA AMAZONIA","MOVIMIENTO REGIONAL",41886,0.11146
"1548",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"VAMOS PERU","PARTIDO POLÍTICO",27273,0.07258
"1549",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"FUERZA POPULAR","PARTIDO POLÍTICO",22243,0.05919
"1550",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",14516,0.03863
"1551",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"MAS SAN MARTIN","MOVIMIENTO REGIONAL",12002,0.03194
"1552",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"UNION POR EL PERU","PARTIDO POLÍTICO",8570,0.02281
"1553",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",2467,0.00656
"1554",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"VOTOS EN BLANCO",NA,56661,0.15078
"1555",2018,"SAN MARTIN",610097,0.77589629,473372,375787,"VOTOS NULOS",NA,40924,0.1089
"1556",2018,"TACNA",269714,0.83758722,225909,174077,"ACCION POR LA UNIDAD TACNA","MOVIMIENTO REGIONAL",29438,0.16911
"1557",2018,"TACNA",269714,0.83758722,225909,174077,"MOVIMENTO INDEPENDIENTE REGIONAL FUERZA TACNA","MOVIMIENTO REGIONAL",28576,0.16416
"1558",2018,"TACNA",269714,0.83758722,225909,174077,"BANDERAS TACNEÑISTAS","MOVIMIENTO REGIONAL",25733,0.14783
"1559",2018,"TACNA",269714,0.83758722,225909,174077,"FRENTE ESPERANZA POR TACNA","MOVIMIENTO REGIONAL",19198,0.11028
"1560",2018,"TACNA",269714,0.83758722,225909,174077,"SIEMPRE UNIDOS","PARTIDO POLÍTICO",12617,0.07248
"1561",2018,"TACNA",269714,0.83758722,225909,174077,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",12277,0.07053
"1562",2018,"TACNA",269714,0.83758722,225909,174077,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",12080,0.06939
"1563",2018,"TACNA",269714,0.83758722,225909,174077,"TODOS POR EL PERU","PARTIDO POLÍTICO",6925,0.03978
"1564",2018,"TACNA",269714,0.83758722,225909,174077,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",6797,0.03905
"1565",2018,"TACNA",269714,0.83758722,225909,174077,"VAMOS PERU","PARTIDO POLÍTICO",5468,0.03141
"1566",2018,"TACNA",269714,0.83758722,225909,174077,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",4332,0.02489
"1567",2018,"TACNA",269714,0.83758722,225909,174077,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",3166,0.01819
"1568",2018,"TACNA",269714,0.83758722,225909,174077,"ACCION POPULAR","PARTIDO POLÍTICO",3017,0.01733
"1569",2018,"TACNA",269714,0.83758722,225909,174077,"PERU NACION","PARTIDO POLÍTICO",1890,0.01086
"1570",2018,"TACNA",269714,0.83758722,225909,174077,"FUERZA POPULAR","PARTIDO POLÍTICO",1389,0.00798
"1571",2018,"TACNA",269714,0.83758722,225909,174077,"UNION POR EL PERU","PARTIDO POLÍTICO",1174,0.00674
"1572",2018,"TACNA",269714,0.83758722,225909,174077,"VOTOS NULOS",NA,29151,0.16746
"1573",2018,"TACNA",269714,0.83758722,225909,174077,"VOTOS EN BLANCO",NA,22681,0.13029
"1574",2018,"TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO INDEPENDIENTE REGIONAL FAENA","MOVIMIENTO REGIONAL",24174,0.23973
"1575",2018,"TUMBES",163849,0.81694731,133856,100837,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",17047,0.16906
"1576",2018,"TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO DE INCLUSION REGIONAL","MOVIMIENTO REGIONAL",10643,0.10555
"1577",2018,"TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA","MOVIMIENTO REGIONAL",8843,0.0877
"1578",2018,"TUMBES",163849,0.81694731,133856,100837,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",6998,0.0694
"1579",2018,"TUMBES",163849,0.81694731,133856,100837,"SOLIDARIDAD NACIONAL","PARTIDO POLÍTICO",6805,0.06749
"1580",2018,"TUMBES",163849,0.81694731,133856,100837,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",6336,0.06283
"1581",2018,"TUMBES",163849,0.81694731,133856,100837,"RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO","MOVIMIENTO REGIONAL",4112,0.04078
"1582",2018,"TUMBES",163849,0.81694731,133856,100837,"FUERZA POPULAR","PARTIDO POLÍTICO",2951,0.02927
"1583",2018,"TUMBES",163849,0.81694731,133856,100837,"MOVIMIENTO INDEPENDIENTE REGIONAL YO SI AMO A TUMBES","MOVIMIENTO REGIONAL",2365,0.02345
"1584",2018,"TUMBES",163849,0.81694731,133856,100837,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",2091,0.02074
"1585",2018,"TUMBES",163849,0.81694731,133856,100837,"RESTAURACION NACIONAL","PARTIDO POLÍTICO",1934,0.01918
"1586",2018,"TUMBES",163849,0.81694731,133856,100837,"JUNTOS POR EL PERU","PARTIDO POLÍTICO",1814,0.01799
"1587",2018,"TUMBES",163849,0.81694731,133856,100837,"FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP","PARTIDO POLÍTICO",1603,0.0159
"1588",2018,"TUMBES",163849,0.81694731,133856,100837,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",1225,0.01215
"1589",2018,"TUMBES",163849,0.81694731,133856,100837,"PERU NACION","PARTIDO POLÍTICO",1029,0.0102
"1590",2018,"TUMBES",163849,0.81694731,133856,100837,"VAMOS PERU","PARTIDO POLÍTICO",867,0.0086
"1591",2018,"TUMBES",163849,0.81694731,133856,100837,"VOTOS EN BLANCO",NA,18380,0.18227
"1592",2018,"TUMBES",163849,0.81694731,133856,100837,"VOTOS NULOS",NA,14639,0.14517
"1593",2018,"CALLAO",792637,0.8224799,651928,498284,"POR TI CALLAO","MOVIMIENTO REGIONAL",157587,0.31626
"1594",2018,"CALLAO",792637,0.8224799,651928,498284,"FUERZA CHALACA","MOVIMIENTO REGIONAL",100603,0.2019
"1595",2018,"CALLAO",792637,0.8224799,651928,498284,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",96701,0.19407
"1596",2018,"CALLAO",792637,0.8224799,651928,498284,"PERU NACION","PARTIDO POLÍTICO",31493,0.0632
"1597",2018,"CALLAO",792637,0.8224799,651928,498284,"PARTIDO DEMOCRATICO SOMOS PERU","PARTIDO POLÍTICO",28246,0.05669
"1598",2018,"CALLAO",792637,0.8224799,651928,498284,"PERU PATRIA SEGURA","PARTIDO POLÍTICO",23073,0.0463
"1599",2018,"CALLAO",792637,0.8224799,651928,498284,"PODEMOS POR EL PROGRESO DEL PERU","PARTIDO POLÍTICO",17698,0.03552
"1600",2018,"CALLAO",792637,0.8224799,651928,498284,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",15569,0.03125
"1601",2018,"CALLAO",792637,0.8224799,651928,498284,"UNION POR EL PERU","PARTIDO POLÍTICO",9612,0.01929
"1602",2018,"CALLAO",792637,0.8224799,651928,498284,"PARTIDO APRISTA PERUANO","PARTIDO POLÍTICO",9544,0.01915
"1603",2018,"CALLAO",792637,0.8224799,651928,498284,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD","PARTIDO POLÍTICO",8158,0.01637
"1604",2018,"CALLAO",792637,0.8224799,651928,498284,"VOTOS NULOS",NA,89477,0.17957
"1605",2018,"CALLAO",792637,0.8224799,651928,498284,"VOTOS EN BLANCO",NA,64167,0.12878
"1606",2018,"UCAYALI",365109,0.73573097,268622,220502,"ALIANZA PARA EL PROGRESO","PARTIDO POLÍTICO",80865,0.36673
"1607",2018,"UCAYALI",365109,0.73573097,268622,220502,"UCAYALI REGION CON FUTURO","MOVIMIENTO REGIONAL",49023,0.22232
"1608",2018,"UCAYALI",365109,0.73573097,268622,220502,"TODOS SOMOS UCAYALI","MOVIMIENTO REGIONAL",25117,0.11391
"1609",2018,"UCAYALI",365109,0.73573097,268622,220502,"ACCION POPULAR","PARTIDO POLÍTICO",20443,0.09271
"1610",2018,"UCAYALI",365109,0.73573097,268622,220502,"DEMOCRACIA DIRECTA","PARTIDO POLÍTICO",17066,0.0774
"1611",2018,"UCAYALI",365109,0.73573097,268622,220502,"FUERZA POPULAR","PARTIDO POLÍTICO",9583,0.04346
"1612",2018,"UCAYALI",365109,0.73573097,268622,220502,"TODOS POR EL PERU","PARTIDO POLÍTICO",6263,0.0284
"1613",2018,"UCAYALI",365109,0.73573097,268622,220502,"PARTIDO POPULAR CRISTIANO - PPC","PARTIDO POLÍTICO",6237,0.02829
"1614",2018,"UCAYALI",365109,0.73573097,268622,220502,"PERU LIBERTARIO","PARTIDO POLÍTICO",2331,0.01057
"1615",2018,"UCAYALI",365109,0.73573097,268622,220502,"CIENCIA Y ACCION MOVILIZADORA DE UCAYALI","MOVIMIENTO REGIONAL",1815,0.00823
"1616",2018,"UCAYALI",365109,0.73573097,268622,220502,"AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL","PARTIDO POLÍTICO",1759,0.00798
"1617",2018,"UCAYALI",365109,0.73573097,268622,220502,"VOTOS EN BLANCO",NA,27341,0.12399
"1618",2018,"UCAYALI",365109,0.73573097,268622,220502,"VOTOS NULOS",NA,20779,0.09423
"1619",2022,"AMAZONAS",319326,0.70638,225565,186994,"SENTIMIENTO AMAZONENSE REGIONAL","MOVIMIENTO REGIONAL",44732,0.2392
